id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,pickup_district,pickup_neighbourhood,dropoff_district,dropoff_neighbourhood,pickup_geonumber,dropoff_geonumber,day_period,month,year,season,weekday_or_weekend,regular_day_or_holiday,pickup_hour,day_name,financial_quarter,date
id0391071,2,2016-01-04 20:51:09,2016-01-04 20:57:00,5,-73.97976684570312,40.75889587402344,-73.99375915527344,40.7630615234375,N,351.0,Manhattan,Harlem,Brooklyn,Bedford-Stuyvesant,23462.62149047852,23463.35731506348,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,20,1. Monday,4,04-01-2016
id3554527,1,2016-01-09 16:46:17,2016-01-09 16:54:39,1,-73.97460174560547,40.75752258300781,-73.9715347290039,40.7819938659668,N,502.0,Brooklyn,Mill Basin,Queens,Arverne,23462.3794631958,23466.78736114502,2. Afternoon,01. Jan,2016,1. Winter,Weekend,Regular day,16,6. Saturday,4,09-01-2016
id3867662,1,2016-01-07 10:12:15,2016-01-07 10:26:57,1,-73.9933853149414,40.73683547973633,-73.97563934326173,40.7548713684082,N,882.0,Brooklyn,Flatbush,Brooklyn,Midwood,23458.6370010376,23461.90120697021,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,10,4. Thursday,4,07-01-2016
id1330314,1,2016-01-04 17:46:49,2016-01-04 17:55:42,1,-73.99178314208984,40.73847198486328,-73.9759521484375,40.730655670166016,N,533.0,Manhattan,East Harlem,Manhattan,Harlem,23458.9331741333,23457.542068481445,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,17,1. Monday,4,04-01-2016
id1782991,1,2016-01-03 01:21:56,2016-01-03 01:38:09,3,-73.9939956665039,40.72757339477539,-73.94196319580078,40.708980560302734,N,973.0,Brooklyn,Bedford-Stuyvesant,Brooklyn,Park Slope,23456.969215393063,23453.67453765869,4. Night,01. Jan,2016,1. Winter,Weekend,Regular day,1,7. Sunday,4,03-01-2016
id1179239,1,2016-01-09 16:23:05,2016-01-09 16:27:18,1,-73.98387908935547,40.76799774169922,-73.98216247558594,40.77485656738281,N,253.0,Manhattan,East Harlem,Manhattan,Upper West Side,23464.255714416504,23465.49201965332,2. Afternoon,01. Jan,2016,1. Winter,Weekend,Regular day,16,6. Saturday,4,09-01-2016
id3917527,2,2016-01-09 03:17:22,2016-01-09 03:27:19,1,-73.98914337158203,40.73896026611328,-73.94792938232422,40.78284072875977,N,597.0,Brooklyn,Bedford-Stuyvesant,Brooklyn,Fort Greene,23459.02370452881,23466.963401794437,4. Night,01. Jan,2016,1. Winter,Weekend,Regular day,3,6. Saturday,4,09-01-2016
id0338851,2,2016-01-04 09:53:53,2016-01-04 10:02:46,2,-73.98046112060547,40.76446914672852,-73.97203826904298,40.7815818786621,N,533.0,Manhattan,Inwood,Manhattan,Midtown,23463.623985290527,23466.712699890137,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,9,1. Monday,4,04-01-2016
id1189652,1,2016-01-03 22:41:46,2016-01-03 22:48:10,3,-73.97734832763672,40.75917053222656,-73.98387145996094,40.77459335327149,N,384.0,Brooklyn,Midwood,Queens,Bayswater,23462.673347473145,23465.442932128903,3. Evening,01. Jan,2016,1. Winter,Weekend,Regular day,22,7. Sunday,4,03-01-2016
id0015597,2,2016-01-09 01:45:11,2016-01-09 02:01:21,2,-73.99446868896483,40.7364387512207,-73.9660415649414,40.79988479614258,N,970.0,Brooklyn,Clinton Hill,Manhattan,Upper West Side,23458.56450653076,23470.013221740723,4. Night,01. Jan,2016,1. Winter,Weekend,Regular day,1,6. Saturday,4,09-01-2016
id1977913,2,2016-01-04 09:45:12,2016-01-04 09:59:39,5,-74.00749969482422,40.70737075805664,-73.97191619873048,40.75437545776367,N,867.0,Brooklyn,Williamsburg,Brooklyn,Park Slope,23453.31923675537,23461.81566619873,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,9,1. Monday,4,04-01-2016
id1975274,1,2016-01-04 22:08:59,2016-01-04 22:13:05,1,-74.00654602050781,40.732364654541016,-74.00072479248048,40.728981018066406,N,246.0,Brooklyn,South Slope,Manhattan,Upper West Side,23457.819091796875,23457.215858459476,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,22,1. Monday,4,04-01-2016
id3156177,2,2016-01-05 23:05:40,2016-01-05 23:14:33,1,-73.982421875,40.7725715637207,-73.97157287597656,40.7575798034668,N,533.0,Manhattan,Harlem,Manhattan,East Harlem,23465.080459594727,23462.392791748047,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,23,2. Tuesday,4,05-01-2016
id0313036,2,2016-01-05 16:02:01,2016-01-05 16:08:32,5,-73.96463012695312,40.76993942260742,-73.95858764648438,40.77843856811523,N,391.0,Brooklyn,Sheepshead Bay,Brooklyn,Sheepshead Bay,23464.624465942383,23466.160354614258,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,16,2. Tuesday,4,05-01-2016
id3386797,1,2016-01-08 21:12:10,2016-01-08 21:27:19,4,-73.96089172363281,40.77244186401367,-73.99812316894531,40.740516662597656,N,909.0,Manhattan,Harlem,Brooklyn,Fort Greene,23465.078643798828,23459.294876098636,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,21,5. Friday,4,08-01-2016
id0334867,2,2016-01-05 11:01:08,2016-01-05 11:19:52,2,-73.97164916992188,40.757362365722656,-74.00050354003906,40.72379302978516,N,1124.0,Manhattan,East Harlem,Manhattan,East Harlem,23462.35357666016,23456.28224182129,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,11,2. Tuesday,4,05-01-2016
id2311577,2,2016-01-06 23:03:08,2016-01-06 23:07:55,2,-73.98293304443358,40.74225616455078,-73.97979736328125,40.73522186279297,N,287.0,Manhattan,West Village,Manhattan,Upper West Side,23459.623176574707,23458.360137939453,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,23,3. Wednesday,4,06-01-2016
id1192747,2,2016-01-06 15:05:47,2016-01-06 15:15:24,1,-73.95252990722656,40.783668518066406,-73.94892883300781,40.77347946166992,N,577.0,Manhattan,Upper West Side,Manhattan,West Village,23467.107803344727,23465.277374267574,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,15,3. Wednesday,4,06-01-2016
id0292687,1,2016-01-06 18:30:14,2016-01-06 18:39:01,1,-73.98997497558594,40.74198913574219,-73.98340606689453,40.726375579833984,N,527.0,Manhattan,East Harlem,Brooklyn,Flatbush,23459.568069458008,23456.764198303223,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,18,3. Wednesday,4,06-01-2016
id1011681,2,2016-01-08 08:05:00,2016-01-08 08:10:37,1,-73.96674346923827,40.76998901367188,-73.96022033691406,40.77885818481445,N,337.0,Manhattan,Murray Hill,Manhattan,Harlem,23464.6312789917,23466.234252929688,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,8,5. Friday,4,08-01-2016
id0507095,1,2016-01-09 15:44:08,2016-01-09 15:57:16,2,-73.96066284179686,40.78122329711913,-73.9849624633789,40.76015472412109,N,788.0,Brooklyn,Kensington,Brooklyn,Crown Heights,23466.65953063965,23462.842887878414,2. Afternoon,01. Jan,2016,1. Winter,Weekend,Regular day,15,6. Saturday,4,09-01-2016
id2540652,1,2016-01-04 09:26:40,2016-01-04 09:27:44,1,-73.97230529785155,40.79145050048828,-73.96916198730467,40.79570770263672,N,64.0,Manhattan,Hell's Kitchen,Brooklyn,Bedford-Stuyvesant,23468.48878479004,23469.258224487305,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,9,1. Monday,4,04-01-2016
id1380255,1,2016-01-08 00:29:10,2016-01-08 00:44:21,3,-73.99910736083984,40.728340148925774,-73.98986053466798,40.69120407104492,N,911.0,Manhattan,Inwood,Manhattan,Harlem,23457.1021194458,23450.426872253414,4. Night,01. Jan,2016,1. Winter,Weekday,Regular day,0,5. Friday,4,08-01-2016
id2294173,2,2016-01-04 13:18:32,2016-01-04 13:37:22,1,-73.94735717773438,40.80538940429688,-73.86646270751955,40.76985168457031,N,1130.0,Brooklyn,Midwood,Staten Island,Oakwood,23471.022735595703,23464.706840515137,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,13,1. Monday,4,04-01-2016
id3245401,2,2016-01-03 19:38:11,2016-01-03 19:43:04,6,-73.95871734619139,40.77473831176758,-73.94631958007811,40.77276992797852,N,293.0,Manhattan,Harlem,Manhattan,East Harlem,23465.494178771973,23465.15226745605,3. Evening,01. Jan,2016,1. Winter,Weekend,Regular day,19,7. Sunday,4,03-01-2016
id2628707,2,2016-01-05 15:23:12,2016-01-05 15:27:20,1,-73.97257232666014,40.79091644287109,-73.97050476074219,40.80159759521485,N,248.0,Brooklyn,South Slope,Manhattan,Murray Hill,23468.392387390137,23470.31706237793,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,15,2. Tuesday,4,05-01-2016
id1555835,1,2016-01-08 11:49:05,2016-01-08 12:19:13,2,-74.01486206054686,40.71424102783203,-73.86553955078125,40.7708740234375,N,1808.0,Queens,Far Rockaway,Staten Island,Oakwood,23454.54852294922,23464.89178466797,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,11,5. Friday,4,08-01-2016
id1566586,2,2016-01-05 17:21:45,2016-01-05 17:30:05,1,-73.98626708984375,40.74032974243164,-73.99659729003906,40.74710083007813,N,500.0,Manhattan,Hell's Kitchen,Manhattan,Upper West Side,23459.27308654785,23460.481552124023,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,17,2. Tuesday,4,05-01-2016
id2173677,2,2016-01-06 17:49:55,2016-01-06 17:59:51,2,-74.00556182861328,40.7508544921875,-73.9781723022461,40.77888107299805,N,596.0,Manhattan,Midtown,Manhattan,Upper West Side,23461.148246765137,23466.2204208374,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,17,3. Wednesday,4,06-01-2016
id1011065,1,2016-01-03 07:09:08,2016-01-03 07:31:58,1,-73.97859191894531,40.741863250732415,-73.79014587402342,40.646915435791016,N,1370.0,Staten Island,Huguenot,Staten Island,Tottenville,23459.55679321289,23442.65463256836,1. Morning,01. Jan,2016,1. Winter,Weekend,Regular day,7,7. Sunday,4,03-01-2016
id1944689,2,2016-01-07 17:10:34,2016-01-07 17:19:00,4,-74.00615692138672,40.74995040893555,-73.99333953857422,40.73653030395508,N,506.0,Brooklyn,Kensington,Brooklyn,Bedford-Stuyvesant,23460.98491668701,23458.58211517334,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,17,4. Thursday,4,07-01-2016
id1807716,2,2016-01-06 14:45:10,2016-01-06 15:01:22,2,-74.00834655761719,40.72196578979492,-73.99275970458984,40.748191833496094,N,972.0,Manhattan,Harlem,Manhattan,East Harlem,23455.94549560547,23460.681770324707,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,14,3. Wednesday,4,06-01-2016
id2775619,1,2016-01-09 23:04:27,2016-01-09 23:19:51,2,-73.98694610595702,40.74774932861328,-73.97908782958984,40.78717422485352,N,924.0,Brooklyn,Park Slope,Manhattan,Harlem,23460.607933044437,23467.712272644043,3. Evening,01. Jan,2016,1. Winter,Weekend,Regular day,23,6. Saturday,4,09-01-2016
id1665488,1,2016-01-07 16:47:44,2016-01-07 17:15:55,4,-73.97551727294923,40.78716659545898,-73.87062835693358,40.77389907836913,N,1691.0,Staten Island,Arrochar,Staten Island,Arden Heights,23467.714469909668,23465.43120574951,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,16,4. Thursday,4,07-01-2016
id2293045,2,2016-01-07 01:16:24,2016-01-07 01:22:14,3,-73.97293853759766,40.75983047485352,-73.95433044433594,40.77563095092773,N,350.0,Brooklyn,Clinton Hill,Brooklyn,South Slope,23462.796546936035,23465.659240722656,4. Night,01. Jan,2016,1. Winter,Weekday,Regular day,1,4. Thursday,4,07-01-2016
id3234068,1,2016-01-06 18:21:44,2016-01-06 18:51:08,2,-73.97128295898438,40.7616081237793,-74.0087661743164,40.70536804199219,N,1764.0,Brooklyn,Clinton Hill,Brooklyn,Flatbush,23463.11817932129,23452.95748138428,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,18,3. Wednesday,4,06-01-2016
id0336309,1,2016-01-09 16:54:54,2016-01-09 16:59:42,2,-73.9629364013672,40.75825500488281,-73.95755767822266,40.76939392089844,N,288.0,Brooklyn,South Slope,Manhattan,West Village,23462.52296447754,23464.533348083496,2. Afternoon,01. Jan,2016,1. Winter,Weekend,Regular day,16,6. Saturday,4,09-01-2016
id3454305,1,2016-01-03 12:15:53,2016-01-03 12:30:23,1,-73.96638488769531,40.79458999633789,-73.97605895996094,40.76007461547852,N,870.0,Brooklyn,Fort Greene,Manhattan,Harlem,23469.059814453125,23462.83737182617,2. Afternoon,01. Jan,2016,1. Winter,Weekend,Regular day,12,7. Sunday,4,03-01-2016
id3208743,2,2016-01-04 03:36:44,2016-01-04 03:46:54,2,-73.98635864257811,40.76219940185547,-73.95326232910156,40.82234954833984,N,610.0,Manhattan,Harlem,Manhattan,West Village,23463.209533691406,23474.06965637207,4. Night,01. Jan,2016,1. Winter,Weekday,Regular day,3,1. Monday,4,04-01-2016
id1476713,1,2016-01-07 00:19:26,2016-01-07 00:25:08,1,-73.99201202392578,40.749305725097656,-73.98805236816406,40.73789596557617,N,342.0,Manhattan,East Harlem,Manhattan,Upper West Side,23460.88301849365,23458.833221435547,4. Night,01. Jan,2016,1. Winter,Weekday,Regular day,0,4. Thursday,4,07-01-2016
id2629896,2,2016-01-08 18:24:40,2016-01-08 18:38:33,1,-73.98976135253906,40.75251388549805,-73.95370483398438,40.76658630371094,N,833.0,Manhattan,East Harlem,Manhattan,Upper West Side,23461.46273803711,23464.031829833984,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,18,5. Friday,4,08-01-2016
id3250934,1,2016-01-09 06:26:12,2016-01-09 06:31:22,1,-73.99057006835938,40.75624465942383,-73.97293090820312,40.753284454345696,N,310.0,Manhattan,East Harlem,Manhattan,Lower East Side,23462.13346862793,23461.618270874023,1. Morning,01. Jan,2016,1. Winter,Weekend,Regular day,6,6. Saturday,4,09-01-2016
id0227892,1,2016-01-08 06:41:04,2016-01-08 06:49:22,1,-73.95465087890625,40.77407836914063,-73.976318359375,40.75403213500977,N,498.0,Brooklyn,Sheepshead Bay,Brooklyn,Midwood,23465.379455566406,23461.749465942383,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,6,5. Friday,4,08-01-2016
id3270938,1,2016-01-08 13:28:22,2016-01-08 13:34:57,1,-73.9957504272461,40.76394653320313,-73.98431396484375,40.779823303222656,N,395.0,Manhattan,Upper West Side,Manhattan,Upper West Side,23463.51462554932,23466.383880615234,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,13,5. Friday,4,08-01-2016
id1461591,2,2016-01-04 18:44:51,2016-01-04 18:49:51,6,-73.99370574951173,40.751197814941406,-73.99330139160156,40.75873947143555,N,300.0,Brooklyn,Clinton Hill,Brooklyn,South Slope,23461.22190093994,23462.5798034668,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,18,1. Monday,4,04-01-2016
id3536946,2,2016-01-04 07:55:44,2016-01-04 07:57:23,3,-73.9919662475586,40.73102188110352,-73.99083709716798,40.72872924804688,N,99.0,Manhattan,East Harlem,Manhattan,Hell's Kitchen,23457.591972351074,23457.18042755127,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,7,1. Monday,4,04-01-2016
id0835214,1,2016-01-05 09:21:50,2016-01-05 09:37:58,1,-73.98180389404298,40.771461486816406,-73.97468566894531,40.75560760498047,N,968.0,Brooklyn,Bedford-Stuyvesant,Brooklyn,Kensington,23464.88126373291,23462.03468322754,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,9,2. Tuesday,4,05-01-2016
id0512486,1,2016-01-08 00:16:43,2016-01-08 00:26:15,2,-73.98986053466798,40.72965240478516,-73.96976470947266,40.75750350952149,N,572.0,Manhattan,Hell's Kitchen,Manhattan,Upper West Side,23457.34757232666,23462.380867004395,4. Night,01. Jan,2016,1. Winter,Weekday,Regular day,0,5. Friday,4,08-01-2016
id3027353,2,2016-01-06 18:13:19,2016-01-06 18:20:02,1,-74.00572204589844,40.75109100341797,-73.9944076538086,40.74113082885742,N,403.0,Manhattan,Midtown,Manhattan,Upper West Side,23461.190658569336,23459.409141540527,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,18,3. Wednesday,4,06-01-2016
id1243956,1,2016-01-03 02:57:40,2016-01-03 03:06:42,2,-74.00519561767578,40.72857666015625,-73.98770141601562,40.732704162597656,N,542.0,Manhattan,Murray Hill,Brooklyn,Park Slope,23457.13860321045,23457.89904785156,4. Night,01. Jan,2016,1. Winter,Weekend,Regular day,2,7. Sunday,4,03-01-2016
id3546458,1,2016-01-08 23:27:53,2016-01-08 23:51:23,2,-73.99899291992188,40.73003005981445,-73.9646759033203,40.75354385375977,N,1410.0,Brooklyn,Crown Heights,Manhattan,Upper West Side,23457.40641784668,23461.67321777344,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,23,5. Friday,4,08-01-2016
id3618624,2,2016-01-09 18:47:15,2016-01-09 18:54:02,2,-73.98281860351562,40.76921081542969,-73.99268341064453,40.76327896118164,N,407.0,Manhattan,Murray Hill,Brooklyn,Flatbush,23464.475128173828,23463.39752960205,3. Evening,01. Jan,2016,1. Winter,Weekend,Regular day,18,6. Saturday,4,09-01-2016
id1784039,2,2016-01-07 11:24:57,2016-01-07 11:31:17,2,-73.99105072021484,40.73429489135742,-74.00682830810547,40.74062347412109,N,380.0,Manhattan,Harlem,Manhattan,Harlem,23458.18202972412,23459.30539703369,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,11,4. Thursday,4,07-01-2016
id0119967,2,2016-01-06 21:01:27,2016-01-06 21:19:22,1,-74.01419830322266,40.71058654785156,-73.98074340820312,40.7849006652832,N,1075.0,Brooklyn,Clinton Hill,Manhattan,Harlem,23453.89138031006,23467.301376342773,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,21,3. Wednesday,4,06-01-2016
id0030700,1,2016-01-06 10:59:20,2016-01-06 11:04:42,1,-74.00150299072266,40.71959686279297,-74.0090103149414,40.71097183227539,N,322.0,Manhattan,East Harlem,Manhattan,Upper West Side,23455.52593231201,23453.96591949463,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,10,3. Wednesday,4,06-01-2016
id0372743,2,2016-01-06 15:49:46,2016-01-06 16:06:29,1,-74.0162811279297,40.7044792175293,-73.97399139404298,40.75188827514648,N,1003.0,Manhattan,Upper West Side,Brooklyn,Fort Greene,23452.789978027344,23461.365898132324,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,15,3. Wednesday,4,06-01-2016
id3986532,2,2016-01-08 09:57:06,2016-01-08 10:11:27,1,-73.98565673828125,40.72699737548828,-74.00849151611328,40.70405578613281,N,861.0,Brooklyn,Bedford-Stuyvesant,Brooklyn,Park Slope,23456.87387084961,23452.721549987797,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,9,5. Friday,4,08-01-2016
id2631616,1,2016-01-09 23:11:27,2016-01-09 23:17:49,1,-73.98007202148438,40.7269287109375,-73.98755645751955,40.71977233886719,N,382.0,Brooklyn,Windsor Terrace,Brooklyn,Bedford-Stuyvesant,23456.867095947266,23455.57146453857,3. Evening,01. Jan,2016,1. Winter,Weekend,Regular day,23,6. Saturday,4,09-01-2016
id1180528,2,2016-01-06 22:21:26,2016-01-06 22:25:50,1,-73.97535705566406,40.76330184936523,-73.98339080810547,40.7662353515625,N,264.0,Manhattan,Upper West Side,Brooklyn,Bedford-Stuyvesant,23463.41897583008,23463.938972473145,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,22,3. Wednesday,4,06-01-2016
id1963871,2,2016-01-06 16:06:17,2016-01-06 16:16:09,4,-73.98281860351562,40.760986328125,-73.97191619873048,40.7562255859375,N,592.0,Manhattan,Upper West Side,Manhattan,Upper West Side,23462.994720458984,23462.14868927002,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,16,3. Wednesday,4,06-01-2016
id0365261,1,2016-01-07 08:35:16,2016-01-07 09:05:48,2,-73.96914672851562,40.79367065429688,-73.96060943603516,40.76588439941406,N,1832.0,Brooklyn,Bedford-Stuyvesant,Manhattan,Midtown,23468.89157104492,23463.898582458496,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,8,4. Thursday,4,07-01-2016
id0405221,1,2016-01-06 07:00:31,2016-01-06 07:08:38,1,-73.96842956542969,40.7647705078125,-73.95018005371094,40.78728866577149,N,487.0,Manhattan,East Harlem,Manhattan,Upper West Side,23463.69026184082,23467.76177978516,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,7,3. Wednesday,4,06-01-2016
id2636358,1,2016-01-03 14:46:18,2016-01-03 15:10:16,1,-73.9739990234375,40.783016204833984,-73.99042510986328,40.751197814941406,N,1438.0,Manhattan,Upper West Side,Manhattan,Harlem,23466.96891784668,23461.22518157959,2. Afternoon,01. Jan,2016,1. Winter,Weekend,Regular day,14,7. Sunday,4,03-01-2016
id3230618,1,2016-01-05 11:37:11,2016-01-05 11:47:24,1,-73.98294830322266,40.76608276367188,-73.95829010009766,40.77837371826172,N,613.0,Brooklyn,Flatbush,Manhattan,Harlem,23463.911949157715,23466.14897918701,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,11,2. Tuesday,4,05-01-2016
id1131836,1,2016-01-04 18:13:47,2016-01-04 18:16:59,1,-74.0044937133789,40.75192642211913,-73.99480438232422,40.750164031982415,N,192.0,Manhattan,Harlem,Manhattan,West Village,23461.342262268063,23461.03472137451,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,18,1. Monday,4,04-01-2016
id1579415,2,2016-01-08 09:30:08,2016-01-08 09:37:05,6,-74.00656127929686,40.73065948486328,-74.0013198852539,40.722671508789055,N,417.0,Brooklyn,Bedford-Stuyvesant,Manhattan,East Harlem,23457.512145996094,23456.079551696777,1. Morning,01. Jan,2016,1. Winter,Weekday,Regular day,9,5. Friday,4,08-01-2016
id1807211,1,2016-01-04 20:11:58,2016-01-04 20:17:14,1,-73.98173522949219,40.75194549560547,-73.99256134033203,40.75800704956055,N,316.0,Brooklyn,Kensington,Brooklyn,Fort Greene,23461.36845397949,23462.448707580566,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,20,1. Monday,4,04-01-2016
id2172159,1,2016-01-06 13:47:09,2016-01-06 14:08:59,1,-73.94684600830078,40.77659606933594,-73.97265625,40.76497650146485,N,1310.0,Brooklyn,Bath Beach,Staten Island,Arrochar,23465.840446472168,23463.723114013672,2. Afternoon,01. Jan,2016,1. Winter,Weekday,Regular day,13,3. Wednesday,4,06-01-2016
id2007610,1,2016-01-03 08:22:25,2016-01-03 08:24:40,1,-73.96480560302734,40.75596618652344,-73.97111511230467,40.75135803222656,N,135.0,Brooklyn,Williamsburg,Manhattan,Harlem,23462.10910797119,23461.27333068848,1. Morning,01. Jan,2016,1. Winter,Weekend,Regular day,8,7. Sunday,4,03-01-2016
id2082391,1,2016-01-07 19:41:05,2016-01-07 19:58:46,1,-73.98863220214844,40.75885009765625,-73.99152374267578,40.73336410522461,N,1061.0,Brooklyn,Crown Heights,Brooklyn,Clinton Hill,23462.604385375977,23458.014015197758,3. Evening,01. Jan,2016,1. Winter,Weekday,Regular day,19,4. Thursday,4,07-01-2016
